# schema=way1-exact-shard-v2
# implementation=current
# query_sha256=4489dacf5e62629d6f8ea5ed37dc569f74db6dfa32e9ad32aa33aec60076def6
# program_sha256=293cebcd6caf6c7f16ed884339dfcee707e5d4dbdd03129fa3539c589a416970
# range_start=0
# range_end=131072
# plaintext_count=131072
# permutation_evaluations=131072
# u_parity_evaluations=67108864
# v_parity_evaluations=67108864
# logical_query_updates=67108864
# unique_u=512
# unique_v=512
# threads=8
r,u,v,numerator,denominator
3,0x90f384a0,0x8472198a,-128,131072
3,0x2073ff1f,0x36bbb102,-608,131072
3,0x3f8ef794,0xcadc7740,448,131072
3,0xc26e8adb,0x9ac285da,-288,131072
3,0xaba8c975,0x6bc2f207,128,131072
3,0xbbc373c4,0xfb0c6b4a,-160,131072
3,0x477d1211,0x9cf9567d,96,131072
3,0xe950305b,0x7afed028,0,131072
3,0x32f2c2b4,0x064f7bdb,32,131072
3,0xb04a8766,0x7ec3a967,416,131072
3,0xf00e6d85,0x5a7f010e,0,131072
3,0x9c5ed758,0xe8bd063e,192,131072
3,0xab92b5b1,0xa0f4668e,-160,131072
3,0x677dd61e,0xa63365f5,96,131072
3,0x62c1b25f,0x7f859050,-96,131072
3,0xb845c02a,0x42b54cab,736,131072
3,0x3e3bc6d1,0x72043c11,-32,131072
3,0x872fe166,0x8cb350a8,-448,131072
3,0xff816939,0x377972c5,-192,131072
3,0xb1f2a622,0xd75fa5d3,-416,131072
3,0xe3977daa,0x0d802148,-64,131072
3,0x76f75c74,0x927a4571,-128,131072
3,0x19376a7d,0xd78527b0,-416,131072
3,0x966c7381,0x1bdc8f7f,-160,131072
3,0x623a3d32,0xae22cd82,-384,131072
3,0xae9108ec,0xccf4acc3,-768,131072
3,0x6feebbd1,0x002f0d88,704,131072
3,0xc4b52f06,0x72cfb95d,-224,131072
3,0x8955c635,0xcd436bbd,704,131072
3,0xd23a83c5,0x5baf8f1a,-64,131072
3,0x462ccc0c,0xe07461fe,-64,131072
3,0xd541b23e,0x54a00fb0,-192,131072
3,0x7cf90dff,0x1538b4d8,-480,131072
3,0x11b2f60b,0xb00eace6,640,131072
3,0x29b1674f,0xfe677e96,0,131072
3,0x8080e98e,0xb1574cda,-544,131072
3,0xb94dcbe7,0xf106ec53,-96,131072
3,0xc46c1ea2,0xad62ae85,-64,131072
3,0xa8ab1b6b,0x0b5578ac,-64,131072
3,0x51af4c10,0x7ed80198,640,131072
3,0x7222fe8f,0xdac58490,-416,131072
3,0x596af5b6,0xd956b474,32,131072
3,0xc033d3e0,0x306d1b7a,288,131072
3,0x457c0898,0xf70cce30,-256,131072
3,0xfcfb79ab,0xd88d7af4,832,131072
3,0xa0b569c1,0x27e0c89e,-480,131072
3,0x544b938b,0x8b7cb1f6,-288,131072
3,0x6db4724b,0x6fc589e3,-320,131072
3,0xebda3869,0x31251012,-64,131072
3,0x9abba687,0x90d273b8,-160,131072
3,0x9400165c,0x23ba129b,512,131072
3,0xb3f99386,0xb225eb34,-256,131072
3,0x23c68b3b,0xb0b9a034,-384,131072
3,0x70526976,0xdc89414c,320,131072
3,0xd4dd1efa,0x137bc4b9,128,131072
3,0x076eca27,0x31357533,-576,131072
3,0xf93ff866,0x3ef88f09,32,131072
3,0xa31fa576,0xb77c7da3,0,131072
3,0xe0b64575,0x78874b1f,0,131072
3,0x97431344,0x597e0d3a,352,131072
3,0xa5c8c5df,0x1d896d18,224,131072
3,0x96b9a697,0x9ca83ed9,192,131072
3,0x3ed2f85d,0x5b8072a0,192,131072
3,0x97866eb5,0x406e70c6,0,131072
3,0x7c58e5c1,0xd8ab9f9b,128,131072
3,0x26574399,0x1a192a3d,-128,131072
3,0x32f4c152,0x2694b8cd,320,131072
3,0x6a8d60e6,0xfe4db88d,320,131072
3,0xa81ae019,0x72579e86,192,131072
