# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=bf117ce06ae471f8975945475cf9953dcf1b74f3471cd5931e7fb9c4517034f9
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=0
# range_end=16384
# plaintext_count=16384
# permutation_evaluations=16384
# u_parity_evaluations=67108864
# v_parity_evaluations=67108864
# logical_query_updates=67108864
# unique_u=4096
# unique_v=4096
# threads=8
r,u,v,numerator,denominator
1,0xd92a47bc,0x3c6ba07e,0,16384
1,0x31ea0919,0xd55dfb64,0,16384
1,0xbde46d6d,0xc814a8ee,0,16384
1,0xd7bfdedd,0x92c0a280,0,16384
1,0xcf909430,0xdee833f8,0,16384
1,0x2a14b9a8,0x32b5ec11,-512,16384
1,0x3b79f4c1,0x5333c622,0,16384
1,0xf0c1ab2e,0x61996a6a,0,16384
1,0x9da43f07,0x5e8b2b9e,0,16384
1,0xc26b4a43,0xfda95c9d,0,16384
1,0x7e087601,0x97500c4a,0,16384
1,0x6433eb39,0x8f1ae24a,0,16384
1,0xaf7dbacf,0x0b9478f3,0,16384
1,0x04f2f749,0xd3216232,0,16384
1,0x7e48e3aa,0xc7ae48bf,0,16384
1,0x9d7537ae,0x88e03635,0,16384
1,0x4c4a04a8,0xe588aec3,0,16384
1,0xa75a3ccc,0x65a45905,0,16384
1,0xbb7dcb91,0x3f1425f6,0,16384
1,0x33c0306f,0x6f7602cd,0,16384
1,0xdafc21e2,0x553778c4,0,16384
1,0xcd991e50,0xab93c221,0,16384
1,0x33dea434,0xf3d5d620,0,16384
1,0xb5b78496,0xdb63fc94,0,16384
1,0xf0d6203d,0x97c0316b,0,16384
1,0x4582c41e,0xf5b7c7cb,0,16384
1,0x916aaa4d,0xebfed586,0,16384
1,0x6c7840e1,0x7cf35b96,0,16384
1,0xfc349e00,0x7afda48d,0,16384
1,0x5b797016,0x911027b1,0,16384
1,0x6ca681c7,0xdaaa427f,0,16384
1,0x618f7a02,0x8df3728f,0,16384
1,0xa1ad8ce9,0x922ca667,0,16384
1,0x7c1c7818,0xbb27861b,0,16384
1,0xee2b30d9,0xa366cd6e,0,16384
1,0x39865b3d,0x6bb27b7c,0,16384
1,0x02c06af8,0x3981d44d,0,16384
1,0x31486cc0,0xd5b0fa27,0,16384
1,0xf7660332,0x6864003e,0,16384
1,0x24b125e6,0xeada5415,0,16384
1,0x377d9ff3,0x39ff7679,0,16384
1,0xaf8fd567,0x47af4845,0,16384
1,0x6698ae43,0x19b069fa,0,16384
1,0x6f483169,0x8fda66c2,0,16384
1,0x77d9cbd2,0xa1d407d0,0,16384
1,0x12428f4d,0x6ddd460b,0,16384
1,0xffc5940d,0xfcb28af2,0,16384
1,0x8fa5a6e5,0x2b051fd7,0,16384
1,0x5880ee6f,0xd77c17d5,0,16384
1,0x2d3b6513,0xf3b9ee4f,0,16384
1,0x0f55abee,0xd81127a8,0,16384
1,0x710d1757,0xfa84bab6,0,16384
1,0x2e3a2b19,0x8203e6bc,0,16384
1,0x07fe11b8,0xb99f16d2,-128,16384
1,0x87886eb9,0x222b06f4,0,16384
1,0xe550981a,0xe00abb63,0,16384
1,0xda6082f1,0x5356f62a,0,16384
1,0xb1857d20,0x712d179f,0,16384
1,0x74a09b24,0xabddeee9,1024,16384
1,0x8cb1a724,0x8d441bf7,0,16384
1,0xe4359715,0xb2c7fedd,0,16384
1,0x22559a03,0x9f31d49f,0,16384
1,0xb693e41f,0xa5efb364,0,16384
1,0x94b86abc,0x835118e5,0,16384
1,0xb6c22407,0xda84f0e4,0,16384
1,0x2b9bb121,0xa2b5f01c,0,16384
1,0xc05b6eea,0x06b847b4,0,16384
1,0x97ea38e9,0xa191221b,0,16384
1,0x82f7fd6d,0x74928590,0,16384
1,0x8399ce52,0x3169d700,0,16384
1,0x5fa4a069,0xd88d4421,0,16384
1,0x4fb214c8,0x026407fd,0,16384
1,0x66a4f960,0x47dbd812,0,16384
1,0x250aa30c,0x2cae2f2c,0,16384
1,0x342b6487,0x12b85b46,0,16384
1,0xaf20041e,0x9bbf0a5f,0,16384
1,0xd74df079,0x8f19ddd8,0,16384
1,0x23021d96,0x4885e3f6,0,16384
1,0x0b143156,0x74394be1,0,16384
1,0xebb15cd5,0xdf10ed28,0,16384
1,0xbcf4e73b,0x26ed8755,0,16384
1,0xb1f5ffe3,0x86072eea,0,16384
1,0xa7fd04b0,0x5129b03c,0,16384
1,0x2eb200b8,0x3b1c69e9,0,16384
1,0x37fc892c,0x0ea529b7,0,16384
1,0x6218e6aa,0x5749a8b1,0,16384
1,0x5069b9c3,0x4a89ca83,0,16384
1,0xe49efb70,0xacdfeaec,0,16384
1,0xec0d6660,0xfee45d2f,0,16384
1,0x6894befd,0x01486949,0,16384
1,0x2a15fa1b,0x1f78652f,0,16384
1,0x683a76d8,0x054b4ecc,0,16384
1,0x52a82cab,0x810b7e0c,0,16384
1,0x3bebcaac,0x485709f8,256,16384
1,0x16f8853f,0x19e7b5cf,0,16384
1,0xcc3fa5aa,0xe75e73ed,512,16384
1,0xbe0538c9,0xc97d5e25,0,16384
1,0x0f524e30,0x0ea3ca46,0,16384
1,0xbebea809,0x503114d4,0,16384
