# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=100656
# range_end=124779
# plaintext_count=24123
# permutation_evaluations=24123
# u_parity_evaluations=2943006
# v_parity_evaluations=10276398
# logical_query_updates=12350976
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x00005b00,0x0959ecc2,-357,24123
2,0x6b000000,0x8cc40191,-8133,24123
2,0x0600b000,0xdff20505,7643,24123
2,0xd0000002,0x0700877f,3,24123
2,0x20c00006,0x0d00aaa0,-1,24123
2,0x0010f000,0x0fff4eea,12443,24123
2,0xd0000008,0x0f002775,3,24123
2,0x10000000,0x00000eee,-24123,24123
2,0x90000002,0x08007ee9,24123,24123
2,0xf0007a00,0x0ada7dda,12133,24123
2,0x00002900,0x0e8e4440,12347,24123
2,0x00005b00,0x0959cbb7,357,24123
2,0x6b000000,0xc33f0595,5947,24123
2,0x0600b000,0x5ffa0d0d,7621,24123
2,0xd0000002,0x0c00c77b,-1,24123
2,0x20c00006,0x0d007aad,-1,24123
2,0x0010f000,0x07774eea,-7739,24123
2,0xd0000008,0x07007770,-1,24123
2,0x10000000,0x00000666,-24123,24123
2,0x90000002,0x0800866e,24123,24123
2,0xf0007a00,0x0fdffdd2,-5787,24123
2,0x00002900,0x0c8ce44a,155,24123
2,0x00005b00,0x0353ccc0,-357,24123
2,0x6b000000,0xccc00797,6139,24123
2,0x0600b000,0x5ffa0505,2981,24123
2,0xd0000002,0x0f00f778,-1,24123
2,0x20c00006,0x0d00baa1,-1,24123
2,0x0010f000,0x0fffbbb0,-12443,24123
2,0xd0000008,0x0200a77d,12061,24123
2,0x10000000,0x00000ddd,-24123,24123
2,0x90000002,0x08008ee6,24123,24123
2,0xf0007a00,0x0adaadd7,12133,24123
2,0x00002900,0x0686eee0,-12133,24123
2,0x00005b00,0x09598880,-357,24123
2,0x6b000000,0xccc00a9a,7579,24123
2,0x0600b000,0xdff20101,-6523,24123
2,0xd0000002,0x0f00fff0,-1,24123
2,0x20c00006,0x0d002220,1,24123
2,0x0010f000,0x0777e55b,7739,24123
2,0xd0000008,0x0a002775,12061,24123
2,0x10000000,0x00000111,24123,24123
2,0x90000002,0x0f00f669,-1,24123
2,0xf0007a00,0x0fdf7dda,5787,24123
2,0x00002900,0x06864440,12133,24123
2,0x00005b00,0x0b5bccc0,453,24123
2,0x6b000000,0x88800595,-2907,24123
2,0x0600b000,0xd77a0d0d,4005,24123
2,0xd0000002,0x08008ff7,24123,24123
2,0x20c00006,0x0900f33c,18091,24123
2,0x0010f000,0x0fff5eeb,12443,24123
2,0xd0000008,0x07007ff8,-1,24123
2,0x10000000,0x00000444,-24123,24123
2,0x90000002,0x0c00cee2,-1,24123
2,0xf0007a00,0x0adafdd2,-12133,24123
2,0x00002900,0x0c8c4662,-155,24123
2,0x00005b00,0x0959bcc7,357,24123
2,0x6b000000,0xccc00f9f,-6181,24123
2,0x0600b000,0x5ffa0909,6491,24123
2,0xd0000002,0x08007ff8,24123,24123
2,0x20c00006,0x0d005227,-1,24123
2,0x0010f000,0x0777e44a,7739,24123
2,0xd0000008,0x0200f778,-12061,24123
2,0x10000000,0x00000ccc,-24123,24123
2,0x90000002,0x0f00fee1,-1,24123
2,0xf0007a00,0x07d77dda,-5691,24123
2,0x00002900,0x0c8cb44f,-155,24123
2,0x00005b00,0x09593ccf,-357,24123
2,0x6b000000,0xbcc70595,4667,24123
2,0x0600b000,0x36650303,-2917,24123
2,0xd0000002,0x0800877f,24123,24123
2,0x20c00006,0x09002331,18091,24123
2,0xf0007a00,0x02d2fdd2,-59,24123
2,0x00002900,0x0e8e6660,12347,24123
2,0x00005b00,0x0959c33f,357,24123
2,0x6b000000,0xcbb70595,-6043,24123
2,0x0600b000,0x1ffe0909,-7589,24123
2,0x20c00006,0x0d008aa2,-1,24123
2,0xf0007a00,0x07d7fdd2,5691,24123
2,0x00002900,0x03834440,5787,24123
2,0x00005b00,0x0656ccc0,-155,24123
2,0x6b000000,0xecc20595,6235,24123
2,0x0600b000,0x9ff60d0d,4091,24123
2,0x20c00006,0x0900abb1,-18091,24123
2,0xf0007a00,0x02d22ddf,-59,24123
2,0x00002900,0x0b8b4440,-5691,24123
2,0x00005b00,0x09596cca,357,24123
2,0x6b000000,0xc8840191,-2885,24123
2,0x0600b000,0x1ffe0101,2939,24123
2,0x20c00006,0x0d001223,1,24123
2,0x00010050,0x5eeb0b00,315,24123
2,0x2b001000,0xcaa60484,5947,24123
2,0x02005000,0xcdd10c0c,2149,24123
2,0x2d000080,0x88800989,-443,24123
2,0x00100005,0x0e005bbe,-1,24123
2,0x10000090,0x46620ccc,2331,24123
2,0x0b00d000,0x89910808,8133,24123
2,0x20a00009,0x0600e22c,12061,24123
2,0x0000f007,0x0a779009,5803,24123
2,0x70000300,0x0303c11d,11835,24123
2,0x800e00c0,0x022200aa,-4133,24123
2,0x2b001000,0xcee20080,-2971,24123
2,0x02005000,0x8dd50808,8251,24123
2,0x2d000080,0xd9940e8e,2469,24123
2,0x10000090,0xeee00ccc,5957,24123
2,0x0b00d000,0xc9950c0c,6043,24123
2,0x20a00009,0x0600eff1,-12061,24123
2,0x0000f007,0x01776006,1,24123
2,0x70000300,0x0404499d,5989,24123
2,0x800e00c0,0x02220822,-4133,24123
2,0x2b001000,0x8ee60484,-2949,24123
2,0x2d000080,0x9dd40e8e,-603,24123
2,0x10000090,0x64420444,5179,24123
2,0x0000f007,0x06ffd00d,1,24123
2,0x70000300,0x0c0cc11d,6085,24123
2,0x800e00c0,0x0aaa08aa,997,24123
2,0x2d000080,0x00000b8b,-5,24123
2,0x10000090,0x46620444,2331,24123
2,0x0000f007,0x09ff6006,-1,24123
2,0x70000300,0x03033112,11835,24123
2,0x800e00c0,0x0aaa0022,997,24123
2,0x10000090,0xeee00444,5957,24123
2,0x0000f007,0x02ff9009,-9331,24123
2,0x70000300,0x04046bbd,5989,24123
2,0x10000090,0x64420ccc,5179,24123
2,0x0000f007,0x0e77d00d,-1,24123
2,0x70000300,0x06064bbf,59,24123
2,0x70000300,0x0c0c3112,6085,24123
2,0x50700000,0x0000588d,-24123,24123
2,0x0d000040,0x00000505,-27,24123
2,0x00005090,0x50050000,-3515,24123
2,0x0c0000f0,0x00000b0b,-5,24123
2,0x000060b0,0x588d0000,-2053,24123
2,0x40900000,0x00005005,-24123,24123
2,0xc0b00000,0x0000b883,-24123,24123
2,0x00600900,0x05050000,-5989,24123
2,0x0000c0b0,0xb8830000,3099,24123
2,0x40c00000,0x0000b00b,-24123,24123
2,0x00300d00,0x0b0b0000,-6203,24123
2,0x70800000,0x0000588d,-24123,24123
2,0x0d0000d0,0x00000505,-5979,24123
2,0x00005060,0x50050000,-3099,24123
2,0x0e000010,0x00000b0b,6043,24123
2,0x00006090,0x588d0000,-3515,24123
2,0xa0500000,0x00005005,-24123,24123
2,0x70f00000,0x0000b883,-24123,24123
2,0x00400600,0x05050000,6085,24123
2,0x0000e0f0,0xb8830000,3419,24123
2,0xe0c00000,0x0000b00b,-24123,24123
2,0x00d00100,0x0b0b0000,6203,24123
2,0x60300000,0x0000588d,-24123,24123
2,0x04000050,0x00000505,6053,24123
2,0x0000e080,0x50050000,-1435,24123
2,0x050000f0,0x00000b0b,-5,24123
2,0x00007060,0x588d0000,-3099,24123
2,0x60100000,0x00005005,-24123,24123
2,0xc0d00000,0x0000b883,-24123,24123
2,0x00600100,0x05050000,5691,24123
2,0x00009020,0xb8830000,-4539,24123
2,0xc0f00000,0x0000b00b,-24123,24123
2,0x00f00e00,0x0b0b0000,-6299,24123
2,0x10300000,0x0000588d,-24123,24123
2,0x0d000010,0x00000505,6011,24123
2,0x000040d0,0x50050000,-3109,24123
2,0x020000b0,0x00000b0b,37,24123
2,0x00007080,0x588d0000,1413,24123
2,0xf0800000,0x00005005,-24123,24123
2,0xe0100000,0x0000b883,-24123,24123
2,0x00500600,0x05050000,6085,24123
2,0x0000a040,0xb8830000,-4677,24123
2,0xc0c00000,0x0000b00b,-24123,24123
2,0x00a00b00,0x0b0b0000,-59,24123
2,0x60d00000,0x0000588d,-24123,24123
2,0x0f000050,0x00000505,6053,24123
2,0x00004050,0x50050000,2459,24123
2,0x0b0000e0,0x00000b0b,-6021,24123
2,0x00007090,0x588d0000,-3515,24123
2,0x90500000,0x00005005,-24123,24123
2,0x30400000,0x0000b883,-24123,24123
2,0x00400300,0x05050000,-12443,24123
2,0x000010e0,0xb8830000,-6619,24123
2,0x80400000,0x0000b00b,-24123,24123
2,0x00600600,0x0b0b0000,-5691,24123
2,0x80500000,0x0000588d,-24123,24123
2,0x06000090,0x00000505,-6021,24123
2,0x000080f0,0x50050000,4677,24123
2,0x010000c0,0x00000b0b,12037,24123
2,0x0000f050,0x588d0000,-2459,24123
2,0x70700000,0x00005005,-24123,24123
2,0x80b00000,0x0000b883,-24123,24123
2,0x00f00a00,0x05050000,6203,24123
2,0x0000c0c0,0xb8830000,2043,24123
2,0xf0c00000,0x0000b00b,-24123,24123
2,0x00700900,0x0b0b0000,5787,24123
2,0x90400000,0x0000588d,-24123,24123
2,0x040000b0,0x00000505,-12091,24123
2,0x000040b0,0x50050000,-2053,24123
2,0x0d000030,0x00000b0b,37,24123
2,0x000060d0,0x588d0000,-3109,24123
