# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=112022
# range_end=119024
# plaintext_count=7002
# permutation_evaluations=7002
# u_parity_evaluations=854244
# v_parity_evaluations=3585024
# logical_query_updates=3585024
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x00f00f00,0x05050000,378,7002
2,0x000080b0,0xb8830000,698,7002
2,0x10400000,0x0000b00b,-7002,7002
2,0x00b00200,0x0b0b0000,-1370,7002
2,0x60400000,0x0000588d,-7002,7002
2,0x070000d0,0x00000505,-1754,7002
2,0x00001060,0x50050000,-1242,7002
2,0x070000d0,0x00000b0b,-1722,7002
2,0x0000a0e0,0x588d0000,-614,7002
2,0x80e00000,0x00005005,-7002,7002
2,0x60800000,0x0000b883,-7002,7002
2,0x00400d00,0x05050000,-2694,7002
2,0x00003040,0xb8830000,-762,7002
2,0x50f00000,0x0000b00b,-7002,7002
2,0x00d00700,0x0b0b0000,166,7002
2,0xb0400000,0x0000588d,-7002,7002
2,0x0f000080,0x00000505,26,7002
