# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=088fc082f0650439cfcfd02e18f7e6b77c45daad6f0cf6413b06603c0c5df66e
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=0
# range_end=65536
# plaintext_count=65536
# permutation_evaluations=65536
# u_parity_evaluations=33554432
# v_parity_evaluations=33554432
# logical_query_updates=33554432
# unique_u=512
# unique_v=512
# threads=1
r,u,v,numerator,denominator
3,0xa557f943,0x13313345,160,65536
3,0x56c51eb6,0x9d45edef,128,65536
3,0xac2f5db5,0xad3a1fbb,-416,65536
3,0xf52f07ed,0x0119dbc7,256,65536
3,0xc11b6e41,0x6eddd04b,-224,65536
3,0xabdc3fa9,0x67b6f4ea,-576,65536
3,0x87d99649,0x5a81807a,-160,65536
3,0x487f39bd,0x633165b1,-64,65536
3,0x32425aae,0x06d7e839,-32,65536
3,0x63e477e2,0x3f57a1a2,-352,65536
3,0xa4480ac7,0xf1ac5dba,352,65536
3,0x46fcdfe9,0x4fd4f1c4,-192,65536
3,0x8a60931c,0x62ae3eae,32,65536
3,0x042696d3,0xce2b5231,96,65536
3,0x0ea26b1c,0xe7414b30,448,65536
3,0xbaf07779,0xee51c713,-352,65536
3,0xc8a89140,0x098045c4,128,65536
3,0x944c70cd,0x0289a8e8,96,65536
3,0xf95586e6,0x162b2986,64,65536
3,0x9d082c80,0xd536da42,0,65536
3,0xcb5d2413,0x4de284e6,352,65536
3,0xe8f36571,0x5130186a,-64,65536
3,0x9d6ac748,0x31b802c5,-512,65536
3,0x1d4a265a,0x3459d8a6,-224,65536
3,0xe931eaa2,0xdd8b30f9,224,65536
3,0xd9949dc7,0xd9fa3181,128,65536
3,0x34c0e98f,0x00eee259,-256,65536
3,0x8c28142e,0x61b098d3,-64,65536
3,0xa4095b8d,0x0220b8e8,-224,65536
3,0xa9bbda3b,0x555bb3d9,992,65536
3,0x289d487a,0xfda15b95,-448,65536
3,0x162979f8,0x5d4aa339,-192,65536
3,0x4fafb41f,0xde121a7c,-640,65536
3,0x18cdd444,0x50ba14c0,-192,65536
3,0xc9dee894,0x5d613df6,-544,65536
3,0x0e3c6fec,0xabc0ab53,224,65536
3,0x85d87d96,0xdbf1d0cd,256,65536
3,0x9fa6b0ed,0xa44e79f4,0,65536
3,0x81371c3b,0xc6e0a9b3,-64,65536
3,0x4ca9e319,0xc8bdcd9b,-64,65536
3,0x2a71bdc6,0x43aa5cca,-160,65536
3,0xf2a21d9b,0xc3847e32,384,65536
3,0x8a7dd80c,0x32e1887f,64,65536
3,0xd0441e35,0x14e45598,160,65536
3,0xce7389bb,0xd60ae2fd,544,65536
3,0x927d6e65,0x07d55816,-64,65536
3,0x838320ed,0x7805ee62,64,65536
3,0xb7f03eac,0xf1e607fd,-96,65536
3,0x132dbec6,0x495aa43d,-416,65536
3,0x082866a8,0x2ce85b50,448,65536
3,0xfa479418,0x524802b5,0,65536
3,0x929aa788,0xccfa3ca2,-160,65536
3,0xc1da4d7a,0xff84d023,128,65536
3,0xe9a9deb9,0x1a758b52,256,65536
3,0xcd2da4e6,0x61d2bccc,0,65536
3,0x68049a6c,0x3b287d03,-64,65536
3,0xd1d4c6d3,0xadb1cdc4,96,65536
3,0x39a0b8b3,0x331b9e81,192,65536
3,0x421f71e8,0x6dceb772,64,65536
3,0xea5d7a62,0x8a68df17,0,65536
3,0x07d836c6,0x074a6c28,-64,65536
3,0xed76447f,0x66a008e6,0,65536
3,0x18ce1591,0xa4aa0c80,32,65536
3,0xbbc32a1b,0x8fac1555,-256,65536
3,0x92d12652,0x440388de,160,65536
3,0xbe96f218,0xc4fa1d7b,-352,65536
3,0x4c239fa5,0x22fbf2c1,192,65536
3,0xf119a6a8,0x55c2b98b,-576,65536
3,0x3bcd24ef,0x7a0c580f,0,65536
3,0x7a8bc0b3,0x810c66b6,-224,65536
3,0x0dee62c8,0xea42f314,128,65536
3,0x665fc170,0x892fc889,0,65536
3,0x689aaad3,0xb4fe8421,-32,65536
3,0xf1fdd489,0x143282c3,384,65536
3,0x903e21bd,0x8ae96741,128,65536
3,0x82c322b3,0xb16423e2,192,65536
3,0x7d39f665,0x22cbee96,448,65536
3,0x7bfd998d,0xedf41cb8,192,65536
3,0x1b1976cc,0xb29a2653,480,65536
3,0x09f1fcea,0x16a67498,128,65536
3,0x156aa72c,0xbd80aa2b,192,65536
3,0x7026a048,0x635ec70c,-352,65536
3,0xf2d119cd,0xd2159427,128,65536
3,0x8b6bdcd2,0x14f3acab,64,65536
3,0xdaa27fc4,0xaec3d336,160,65536
3,0x23761c91,0xa015de9b,-96,65536
3,0x0545b1cb,0x2a9d579c,64,65536
3,0x539abf14,0xe5cba6de,384,65536
3,0x099e12ce,0x4be0e210,-128,65536
3,0x09a4192b,0x031ecf5f,288,65536
3,0x0d26db8b,0x31d253eb,0,65536
3,0x56f43d27,0x38af9cd2,-32,65536
3,0x399bfda8,0x7a7b6b3f,672,65536
3,0xf99abbd9,0x48e2d5b3,416,65536
3,0xd532879b,0x8bc71eec,32,65536
3,0x6b821a65,0x80cbaac7,96,65536
3,0xd05542e3,0x0ea6ba03,64,65536
3,0x48f7b473,0x81b93c19,-96,65536
3,0xcc3dfa42,0x6d9f7926,0,65536
3,0xdcebd7e2,0x5ac332f3,224,65536
3,0x4c4aaccc,0x2025e64e,192,65536
3,0xbc3fbaa7,0x13b80170,-160,65536
3,0x36b4171b,0x90f7ad7d,-512,65536
3,0xcf892918,0x82fde96d,0,65536
3,0xa015ac37,0xb2958514,-128,65536
3,0xf2840e31,0x7078cc4e,672,65536
3,0x4cb76ed6,0xb2c9bf11,-96,65536
3,0xc5308672,0xe20008cb,0,65536
3,0xa6b43302,0xcfd63499,-512,65536
3,0x2f5ae2bc,0xcfa0b1fc,-160,65536
3,0x1373cc95,0x4df52ed8,-192,65536
3,0xaa439301,0xe07a594a,128,65536
3,0x3b3cc983,0xb345fece,-192,65536
3,0x3c7a6d1c,0x23362cf7,-32,65536
3,0xc86a5d28,0xf2435e87,32,65536
3,0xd88f0658,0x4a08ba7e,-256,65536
3,0xeb3450ce,0x6f51c693,384,65536
3,0x16af87d1,0x84e9e71c,64,65536
3,0xf08439f0,0xe85f92ed,64,65536
3,0x86b4338e,0xa77f62ce,-256,65536
3,0x5b04139e,0xa8386c16,288,65536
3,0x5251d472,0x64ae9983,96,65536
3,0x5c749d41,0x523180a3,-32,65536
3,0xf66f7eb8,0x6271d5d0,480,65536
3,0x7a2dcf78,0x2fb63899,96,65536
3,0x41f87375,0x69d7edc6,448,65536
3,0x886fa8c8,0x7684092e,0,65536
3,0x70876ea6,0x051e5b10,160,65536
3,0xbbd73327,0x07494fdb,-160,65536
3,0x10b191a8,0x46a3d78a,96,65536
3,0x1f470705,0xc4188de9,-64,65536
3,0x043b9ca7,0xa67a5db1,320,65536
3,0x642c93a9,0x08dcbf21,160,65536
3,0x17d02fae,0x767ec818,64,65536
3,0xe30326ec,0x330cd75d,-32,65536
3,0x6f50e226,0x0ef3698e,-160,65536
3,0x146be2b3,0xc2f53f7a,-32,65536
3,0x81d60116,0x807a2ffe,0,65536
3,0x8740c2dc,0xccd1d414,-64,65536
3,0x02ee8a8c,0x3be0ab74,-544,65536
3,0x61ccbdef,0x277b5694,224,65536
3,0x2113acfd,0xd7b194ff,320,65536
3,0xab185f69,0xe321df25,448,65536
3,0x891ced3b,0x5e9eb92d,128,65536
3,0xd9d7582c,0x9ed127fe,-192,65536
3,0x1cb6a20a,0xe1abef00,-96,65536
3,0x24ffc09b,0x3b0507df,160,65536
3,0x00ccf395,0x16e757bd,192,65536
3,0xed48d5e7,0x49a46888,576,65536
3,0x2fe592ce,0xde361aac,-64,65536
3,0x9b0be7ac,0x74ef6e89,64,65536
3,0x29942189,0x493d50a8,192,65536
3,0xae09a53a,0x46b87553,-544,65536
3,0x44993ac6,0x161dbcc7,192,65536
3,0xf41cff36,0x7331712f,352,65536
3,0x6f115770,0x621ff091,-192,65536
3,0x43a53c37,0xe9cab18f,-64,65536
3,0x7581a705,0xd3c8c258,-352,65536
3,0x45b1f538,0x820e1a36,-384,65536
3,0xdcc9ef09,0x625fd882,-256,65536
3,0x877b22b0,0xa2d2f0f5,256,65536
3,0x700fdb16,0xabc7fa9f,96,65536
3,0x6d6f2210,0x092c7013,32,65536
3,0xfdf34b2e,0x7e790051,-64,65536
3,0xc4a57b60,0xe89da71f,128,65536
3,0x8c740032,0x1b5ba8e2,96,65536
3,0x7a7d2aae,0x64cd76a1,64,65536
3,0x4c9263db,0xe356bfff,-608,65536
3,0x1e34b73e,0x7d388a49,0,65536
3,0x8ac94505,0x7bab291b,-320,65536
3,0xbc4a776a,0x7e5fc009,-256,65536
3,0x356a5a08,0x3b9090df,-448,65536
3,0x31bac03c,0x68e3daf1,-64,65536
3,0xa201e7f1,0x65042a12,256,65536
3,0xafb89747,0x23618dbb,-64,65536
3,0x53c7d958,0xa9a76a9b,384,65536
3,0xd06065d7,0x89f96540,0,65536
3,0x125e380c,0xa3f14094,320,65536
3,0xf3b065f9,0x8ccf8e34,-32,65536
3,0xf5592067,0xcd657776,32,65536
3,0xe611d750,0x2e8797f7,32,65536
3,0x2318fd94,0x7bf9f420,128,65536
